Index_code,Date,Open,Close,Low,High,Volume,Money,Change,Label
sh000001,41269,2211.59,2219.13,2206.79,2220.48,12185863000,97153766055,0.0025,2234.72
sh000001,41270,2223.66,2205.9,2204.79,2234.72,12902350100,1E+11,-0.006,2234.87
sh000001,41271,2207.91,2233.25,2204,2234.87,11592493400,91970152857,0.0124,2269.51
sh000001,41274,2236.46,2269.13,2236.46,2269.51,12803140200,1.06E+11,0.0161,2296.11
sh000001,41278,2289.51,2276.99,2256.56,2296.11,13946993100,1.15E+11,0.0035,2293.32
sh000001,41281,2271.66,2285.36,2266.86,2293.32,11816281300,96872865891,0.0037,2289.14
sh000001,41282,2284.65,2276.07,2262.98,2289.14,12290787700,1.06E+11,-0.0041,2283.9
sh000001,41283,2271.3,2275.34,2259.05,2283.9,12201492400,1.03E+11,-0.0003,2295.48
sh000001,41284,2274.38,2283.66,2268.65,2295.48,12006667600,98236402918,0.0037,2290.21
sh000001,41285,2285.19,2243,2234.95,2290.21,12506827500,1.02E+11,-0.0178,2317.62
sh000001,41288,2236.29,2311.74,2235.11,2317.62,14474988900,1.24E+11,0.0306,2332.78
sh000001,41289,2312.47,2325.68,2309.32,2332.78,16564598100,1.41E+11,0.006,2326.76
sh000001,41290,2322.16,2309.5,2279.51,2326.76,15351116700,1.33E+11,-0.007,2305.6
sh000001,41291,2305.14,2284.91,2275.88,2305.6,11910183500,1.03E+11,-0.0106,2324.51
sh000001,41292,2295.81,2317.07,2285.97,2324.51,12543802600,1.05E+11,0.0141,2329.58
sh000001,41295,2321.49,2328.22,2305.1,2329.58,13468045800,1.13E+11,0.0048,2335.81
sh000001,41296,2326.49,2315.14,2301.3,2335.81,14946658400,1.23E+11,-0.0056,2325.12
sh000001,41297,2308.52,2320.91,2296.49,2325.12,11817972200,96956218661,0.0025,2362.94
sh000001,41298,2320.26,2302.6,2287.3,2362.94,16103167400,1.36E+11,-0.0079,2308.38
sh000001,41299,2300,2291.3,2288.26,2308.38,9260574100,80267388572,-0.0049,2346.92
sh000001,41302,2295.35,2346.51,2295.35,2346.92,12838376000,1.17E+11,0.0241,2363.8
sh000001,41303,2347.22,2358.98,2337.35,2363.8,14185393400,1.25E+11,0.0053,2383.76
sh000001,41304,2360.75,2382.48,2347.89,2383.76,14987890700,1.25E+11,0.01,2391.82
sh000001,41305,2383.43,2385.42,2371.23,2391.82,13970789200,1.16E+11,0.0012,2421.15
sh000001,41306,2377.41,2419.02,2369.57,2421.15,14081817200,1.26E+11,0.0141,2440.38
sh000001,41309,2425.92,2428.15,2417.59,2440.38,16755140200,1.53E+11,0.0038,2437.42
sh000001,41310,2411,2433.13,2403.3,2437.42,15075450500,1.27E+11,0.002,2441.73
sh000001,41311,2432.68,2434.48,2427.7,2441.73,11657996600,1.05E+11,0.0006,2433.89
sh000001,41312,2430.69,2418.53,2394.22,2433.89,12000863400,1.09E+11,-0.0066,2443.03
sh000001,41313,2416.62,2432.4,2414.4,2443.03,10907038600,98965224617,0.0057,2444.8
sh000001,41323,2441.91,2421.56,2415.43,2444.8,11617499400,1.04E+11,-0.0045,2427.08
sh000001,41324,2420.27,2382.91,2373.54,2427.08,12347333400,1.06E+11,-0.016,2397.94
sh000001,41325,2383.49,2397.18,2370.61,2397.94,11028057700,97222298954,0.006,2378.82
sh000001,41326,2378.82,2325.95,2309.17,2378.82,14405947800,1.27E+11,-0.0297,2330.88
sh000001,41327,2322.94,2314.16,2308.76,2330.88,9698182800,87579820983,-0.0051,2338.78
sh000001,41330,2320.62,2325.82,2315.01,2338.78,8836737400,77642340941,0.005,2340.71
sh000001,41331,2313.74,2293.34,2289.89,2340.71,11763866700,1.06E+11,-0.014,2324.63
sh000001,41332,2297.77,2313.22,2292.03,2324.63,9782488700,88262924234,0.0087,2366.16
sh000001,41333,2322.32,2365.59,2308.92,2366.16,12695049400,1.16E+11,0.0226,2369.65
sh000001,41334,2364.54,2359.51,2330.86,2369.65,12031275200,1.12E+11,-0.0026,2333.54
sh000001,41337,2332.08,2273.4,2259.25,2333.54,16175002500,1.43E+11,-0.0365,2328.14
sh000001,41338,2274.81,2326.31,2270.1,2328.14,13113659800,1.17E+11,0.0233,2351.44
sh000001,41339,2333.62,2347.18,2321.6,2351.44,14133369200,1.25E+11,0.009,2352.02
sh000001,41340,2340.44,2324.29,2304.27,2352.02,13975634800,1.26E+11,-0.0098,2333.67
sh000001,41341,2326.42,2318.61,2314.59,2333.67,9879414800,88438607018,-0.0024,2320.96
sh000001,41344,2314.68,2310.59,2296.58,2320.96,8411190300,73919947382,-0.0035,2333.29
sh000001,41345,2309.16,2286.61,2264.83,2333.29,11766445600,1.01E+11,-0.0104,2286.33
sh000001,41346,2282.17,2263.97,2253.25,2286.33,9097278800,77688955841,-0.0099,2276.22
sh000001,41347,2255.78,2270.28,2253.31,2276.22,8029408600,69218592825,0.0028,2312.08
sh000001,41348,2269.32,2278.4,2250.01,2312.08,11647781300,1.02E+11,0.0036,2276.05
sh000001,41351,2267.29,2240.02,2239.21,2276.05,9312277200,81486175707,-0.0168,2261.31
sh000001,41352,2244.27,2257.43,2232.02,2261.31,8758210500,75512072273,0.0078,2317.86
sh000001,41353,2257.74,2317.37,2257.42,2317.86,13124128400,1.14E+11,0.0266,2330.81
sh000001,41354,2318.21,2324.24,2311.6,2330.81,11920091000,1.05E+11,0.003,2332
sh000001,41355,2321.4,2328.28,2314.97,2332,10116729900,85951321520,0.0017,2344.89
sh000001,41358,2334.74,2326.72,2319.91,2344.89,9703152600,85418622369,-0.0007,2319.99
sh000001,41359,2318.58,2297.67,2281.12,2319.99,10444901500,91811327564,-0.0125,2323.48
sh000001,41360,2299.38,2301.26,2289,2323.48,9633119500,85708419365,0.0016,2273.55
sh000001,41361,2273.55,2236.3,2232.91,2273.55,12765869800,1.08E+11,-0.0282,2246.87
sh000001,41362,2238.49,2236.62,2228.81,2246.87,8556547300,73358185133,0.0001,2243.95
sh000001,41365,2229.46,2234.4,2227.31,2243.95,7741177400,66997534038,-0.001,2253.42
sh000001,41366,2234.9,2227.74,2220.44,2253.42,8971432300,77596667316,-0.003,2241.34
sh000001,41367,2232.69,2225.3,2217.25,2241.34,8179526700,68801356871,-0.0011,2212.59
sh000001,41372,2196.24,2211.59,2180.67,2212.59,8625747000,73666169988,-0.0062,2234.73
sh000001,41373,2215.47,2225.78,2215.47,2234.73,8289654400,73135035445,0.0064,2233.04
sh000001,41374,2224.93,2226.13,2212.56,2233.04,8061962100,71090219578,0.0002,2242.48
sh000001,41375,2236.98,2219.55,2217.27,2242.48,7363270400,62132700158,-0.003,2226.26
sh000001,41376,2218.1,2206.78,2204.44,2226.26,6684634000,56196878022,-0.0058,2204.99
sh000001,41379,2199.91,2181.94,2177.39,2204.99,7163232300,58162177672,-0.0113,2196.43
sh000001,41380,2169.63,2194.85,2165.78,2196.43,7999217800,66955845024,0.0059,2197.51
sh000001,41381,2195.03,2193.8,2178.47,2197.51,6831418100,59986556162,-0.0005,2206.03
sh000001,41382,2181.82,2197.6,2175.44,2206.03,7161692700,61888122713,0.0017,2250.11
sh000001,41383,2201.12,2244.64,2200.58,2250.11,10966055600,95383012019,0.0214,2245.12
sh000001,41386,2236.4,2242.17,2232.26,2245.12,9523373000,82244998209,-0.0011,2242.62
sh000001,41387,2242.62,2184.54,2182.81,2242.62,9654131500,82217516673,-0.0257,2226.12
sh000001,41388,2187.35,2218.32,2184.11,2226.12,9160026100,78977211750,0.0155,2224.63
sh000001,41389,2213.19,2199.31,2191.85,2224.63,9670418800,84483236302,-0.0086,2210.58
sh000001,41390,2203.89,2177.91,2173.86,2210.58,7667397000,65251506871,-0.0097,2179.65
sh000001,41396,2170.78,2174.12,2161.14,2179.65,6833793600,59877609929,-0.0017,2222.81
sh000001,41397,2179.05,2205.5,2179.05,2222.81,8858346400,78315703425,0.0144,2236.07
sh000001,41400,2212.5,2231.17,2212.5,2236.07,9226814600,81625607393,0.0116,2240.26
sh000001,41401,2227.86,2235.58,2219.44,2240.26,8645235600,79040924815,0.002,2255.21
sh000001,41402,2242.39,2246.3,2235.42,2255.21,9037193300,81390848352,0.0048,2247.86
sh000001,41403,2246.96,2232.97,2221.38,2247.86,9853163700,91165292599,-0.0059,2247.67
sh000001,41404,2228.82,2246.83,2225.81,2247.67,9033547600,81280141888,0.0062,2250.85
sh000001,41407,2247.68,2241.92,2231.36,2250.85,8621122400,79191481239,-0.0022,2239.93
sh000001,41408,2238.9,2217.01,2205.87,2239.93,8324497500,75660470722,-0.0111,2225.19
sh000001,41409,2217.09,2224.8,2213.58,2225.19,7172289300,66658263971,0.0035,2252.87
sh000001,41410,2221.34,2251.81,2210.77,2252.87,11028437600,1.02E+11,0.0121,2288.09
sh000001,41411,2249.81,2282.87,2248.41,2288.09,12612600600,1.11E+11,0.0138,2309.39
sh000001,41414,2286.33,2299.99,2281.9,2309.39,13915051400,1.29E+11,0.0075,2305.3
sh000001,41415,2297.11,2305.11,2290.12,2305.3,12417317600,1.13E+11,0.0022,2314.18
sh000001,41416,2303.75,2302.4,2292.43,2314.18,12836002600,1.15E+11,-0.0012,2304.95
sh000001,41417,2293.81,2275.67,2274.1,2304.95,12401984400,1.11E+11,-0.0116,2292.6
sh000001,41418,2281.45,2288.53,2270.25,2292.6,10144121300,92021526802,0.0057,2301.7
sh000001,41421,2286.66,2293.08,2283.94,2301.7,10732506100,99920157617,0.002,2322.1
sh000001,41422,2293.4,2321.32,2281.47,2322.1,13263299500,1.2E+11,0.0123,2334.34
sh000001,41423,2323.54,2324.02,2321.17,2334.34,12525072900,1.14E+11,0.0012,2325.72
sh000001,41424,2316.25,2317.75,2310.49,2325.72,11191303200,1.04E+11,-0.0027,2325.53
sh000001,41425,2320.74,2300.6,2299.37,2325.53,10816255400,1.01E+11,-0.0074,2313.43
sh000001,41428,2300.21,2299.25,2294.11,2313.43,9688281400,91648607743,-0.0006,2297.1
sh000001,41429,2297.1,2272.42,2264.76,2297.1,10189581800,92377181551,-0.0117,2276.87
sh000001,41430,2270.71,2270.93,2260.87,2276.87,7648330300,71142676053,-0.0007,2266.69
sh000001,41431,2264.43,2242.11,2240.07,2266.69,8153869400,75261584761,-0.0127,2250.63
sh000001,41432,2242.26,2210.9,2205.07,2250.63,8997807700,81058352191,-0.0139,2190.1
sh000001,41438,2190.1,2148.36,2126.22,2190.1,9437109400,79714527238,-0.0283,2163.85
sh000001,41439,2150.06,2162.04,2142.78,2163.85,7785747200,68747761906,0.0064,2169.36
sh000001,41442,2165.99,2156.22,2147.03,2169.36,7575779000,68440143896,-0.0027,2161.68
sh000001,41443,2158.55,2159.29,2138.35,2161.68,6963227100,63582678086,0.0014,2150.82
sh000001,41444,2150.82,2143.45,2115.79,2150.82,7542501600,67080569348,-0.0073,2132.81
sh000001,41445,2132.81,2084.02,2082.83,2132.81,7778793000,68164538356,-0.0277,2085.86
sh000001,41446,2058.98,2073.1,2042.88,2085.86,7967322400,67440066220,-0.0052,2068.86
sh000001,41449,2068.86,1963.24,1958.4,2068.86,10919821500,87969841712,-0.053,1963.57
sh000001,41450,1948.32,1959.51,1849.65,1963.57,13815851600,1.05E+11,-0.0019,1959.16
sh000001,41451,1954.47,1951.5,1922.82,1959.16,10119252700,80892689202,-0.0041,1980.54
sh000001,41452,1955.13,1950.01,1942.37,1980.54,10581331800,84260408505,-0.0008,1987.98
sh000001,41453,1935.52,1979.21,1925.65,1987.98,10073796800,77513874673,0.015,1995.92
sh000001,41456,1965.99,1995.24,1957.57,1995.92,7805139300,62711812201,0.0081,2007.62
sh000001,41457,1992.89,2006.56,1978.43,2007.62,8641541800,73980843793,0.0057,1996.54
sh000001,41458,1996.51,1994.27,1965.52,1996.54,9346647100,76682437035,-0.0061,2022.14
sh000001,41459,1982.87,2006.1,1974.1,2022.14,10039418300,82685489823,0.0059,2021.54
sh000001,41460,2006.19,2007.2,2002.37,2021.54,9134522200,75137508120,0.0005,1983.22
sh000001,41463,1983.22,1958.27,1953.12,1983.22,8413649100,67187833865,-0.0244,1969.15
sh000001,41464,1953.6,1965.45,1946.37,1969.15,6453873300,52223185846,0.0037,2009.36
sh000001,41465,1962.84,2008.13,1960.28,2009.36,8979798100,72807806791,0.0217,2092.87
sh000001,41466,2011.02,2072.99,2010.4,2092.87,15997077300,1.31E+11,0.0323,2074.86
sh000001,41467,2068.04,2039.49,2036.05,2074.86,12117417500,1.03E+11,-0.0162,2076.67
sh000001,41470,2046.12,2059.39,2037.25,2076.67,10147035700,88023339258,0.0098,2066.36
sh000001,41471,2054.6,2065.72,2038.54,2066.36,9673739900,82870901045,0.0031,2075.81
sh000001,41472,2061.19,2044.92,2043.23,2075.81,10325132100,87993978106,-0.0101,2043.37
sh000001,41473,2038.4,2023.4,2016.9,2043.37,9213204900,76618528707,-0.0105,2035.22
sh000001,41474,2025.32,1992.65,1990.25,2035.22,10457757100,87481519970,-0.0152,2005.47
sh000001,41477,1977.73,2004.76,1970.64,2005.47,8292219000,69649507412,0.0061,2051.53
sh000001,41478,2008.96,2043.88,2005.09,2051.53,10951736000,92711261462,0.0195,2042.77
sh000001,41479,2035.69,2033.33,2010.42,2042.77,10665577900,93700581451,-0.0052,2045.37
sh000001,41480,2037.34,2021.17,2016.43,2045.37,9854536600,86249516075,-0.006,2021.57
sh000001,41481,2013.19,2010.85,2000.8,2021.57,7380042900,65538619606,-0.0051,1997.84
sh000001,41484,1997.84,1976.31,1969.85,1997.84,7868327400,65866980367,-0.0172,2006.23
sh000001,41485,1981.45,1990.06,1965.36,2006.23,7721978400,66157865325,0.007,2015.47
sh000001,41486,2000.79,1993.8,1987.88,2015.47,7016060300,59394334168,0.0019,2029.93
sh000001,41487,2000.82,2029.07,1997.06,2029.93,9125668600,77395281406,0.0177,2047.08
sh000001,41488,2039.51,2029.42,2025.65,2047.08,9359276700,78906252081,0.0002,2050.91
sh000001,41491,2031.72,2050.48,2025.23,2050.91,8551796800,73277096081,0.0104,2066.74
sh000001,41492,2043.65,2060.5,2034.96,2066.74,10558097500,88690559153,0.0049,2069.56
sh000001,41493,2056.37,2046.78,2043.75,2069.56,10771259400,91260307563,-0.0067,2058.56
sh000001,41494,2044.44,2044.9,2037.25,2058.56,8413329000,71954924316,-0.0009,2061.71
sh000001,41495,2052.24,2052.24,2030.13,2061.71,9531642300,83036019695,0.0036,2102.35
sh000001,41498,2058.42,2101.28,2055.72,2102.35,13512897400,1.16E+11,0.0239,2106.4
sh000001,41499,2101.32,2106.16,2093.8,2106.4,11770887500,96430370026,0.0023,2122.97
sh000001,41500,2109.23,2100.14,2093.04,2122.97,11443780200,95791169735,-0.0029,2108.41
sh000001,41501,2099.28,2081.88,2079.97,2108.41,9939665600,84735663149,-0.0087,2198.85
sh000001,41502,2075.98,2068.45,2061.65,2198.85,15306332600,1.23E+11,-0.0064,2091.13
sh000001,41505,2055.13,2085.6,2052.7,2091.13,9744678300,81501386164,0.0083,2098.98
sh000001,41506,2081.97,2072.6,2066.07,2098.98,10738177300,89117930477,-0.0062,2076.32
sh000001,41507,2076.27,2072.96,2056.91,2076.32,8744599100,72860722876,0.0002,2083.33
sh000001,41508,2069.31,2067.12,2062.37,2083.33,9092830700,76018374980,-0.0028,2079.85
sh000001,41509,2075.93,2057.46,2029.37,2079.85,11242635100,94571635944,-0.0047,2097.34
sh000001,41512,2061.42,2096.47,2056.13,2097.34,11993265200,99157897686,0.019,2105.38
sh000001,41513,2095.44,2103.57,2090.43,2105.38,12634196600,1.05E+11,0.0034,2113.82
sh000001,41514,2092.31,2101.3,2080.86,2113.82,16139202600,1.32E+11,-0.0011,2110.89
sh000001,41515,2108.44,2097.23,2088.24,2110.89,13326821900,1.05E+11,-0.0019,2114.39
sh000001,41516,2097.22,2098.38,2089.1,2114.39,17007564900,1.32E+11,0.0006,2108.68
sh000001,41519,2104.09,2098.45,2078.46,2108.68,14915852400,1.21E+11,0,2123.85
sh000001,41520,2100.45,2123.11,2095.46,2123.85,13889317500,1.12E+11,0.0118,2133
sh000001,41521,2121.68,2127.62,2115.75,2133,14200038600,1.16E+11,0.0021,2127.86
sh000001,41522,2125.26,2122.43,2115.24,2127.86,12654410400,1.06E+11,-0.0024,2143.24
sh000001,41523,2119.33,2139.99,2119.02,2143.24,14326066000,1.19E+11,0.0083,2218.53
sh000001,41526,2151.35,2212.52,2151.35,2218.53,21942708600,1.79E+11,0.0339,2238.55
sh000001,41527,2214.81,2237.98,2202.82,2238.55,23720664900,1.91E+11,0.0115,2258.08
sh000001,41528,2244.96,2241.27,2233,2258.08,24434945500,1.95E+11,0.0015,2270.27
sh000001,41529,2236.17,2255.61,2226.29,2270.27,20971511000,1.67E+11,0.0064,2259.42
sh000001,41530,2251.46,2236.22,2228.48,2259.42,17198422900,1.41E+11,-0.0086,2248.47
sh000001,41533,2244.46,2231.4,2226.17,2248.47,15488402000,1.34E+11,-0.0022,2230.93
sh000001,41534,2230.39,2185.56,2184.92,2230.93,15454255500,1.32E+11,-0.0205,2195.9
sh000001,41535,2185.94,2191.85,2172.04,2195.9,11511188700,1.01E+11,0.0029,2223.07
sh000001,41540,2199.36,2221.04,2198.34,2223.07,13317485800,1.21E+11,0.0133,2219.54
sh000001,41541,2219.47,2207.53,2187.24,2219.54,16041505500,1.43E+11,-0.0061,2217.97
sh000001,41542,2206.23,2198.52,2193.72,2217.97,16021276200,1.44E+11,-0.0041,2192.23
sh000001,41543,2192.23,2155.81,2154.72,2192.23,14041534600,1.26E+11,-0.0194,2165.78
sh000001,41544,2150.96,2160.03,2149.59,2165.78,10540178800,97811678182,0.002,2176.3
sh000001,41547,2167.73,2174.67,2165.16,2176.3,9281008100,88982759154,0.0068,2200.02
sh000001,41555,2171.9,2198.2,2161.49,2200.02,12671020300,1.15E+11,0.0108,2212.35
sh000001,41556,2191.39,2211.77,2185.18,2212.35,13087173700,1.18E+11,0.0062,2214.59
sh000001,41557,2214.41,2190.93,2186.48,2214.59,14977589600,1.37E+11,-0.0094,2228.87
sh000001,41558,2201.41,2228.15,2200.53,2228.87,15689217600,1.42E+11,0.017,2242.98
sh000001,41561,2232.22,2237.77,2226.4,2242.98,16598338600,1.52E+11,0.0043,2240.25
sh000001,41562,2237.93,2233.41,2221.14,2240.25,15372282500,1.39E+11,-0.0019,2228.11
sh000001,41563,2228.11,2193.07,2183.4,2228.11,15463863700,1.38E+11,-0.0181,2211.03
sh000001,41564,2201.71,2188.54,2183.25,2211.03,12676794400,1.13E+11,-0.0021,2203.29
sh000001,41565,2188.71,2193.78,2184.36,2203.29,10372463100,90814173242,0.0024,2230.29
sh000001,41568,2198.11,2229.24,2190.39,2230.29,13669440800,1.24E+11,0.0162,2227.34
sh000001,41569,2227.34,2210.65,2204.24,2227.34,14913283100,1.35E+11,-0.0083,2226.85
sh000001,41570,2213.27,2183.11,2177.73,2226.85,14634709000,1.26E+11,-0.0125,2183.41
sh000001,41571,2178.82,2164.32,2159.87,2183.41,10300895300,90001867021,-0.0086,2170.61
sh000001,41572,2163.69,2132.96,2122.68,2170.61,11392452000,99671699060,-0.0145,2140.96
sh000001,41575,2135.88,2133.87,2123.07,2140.96,8840132200,77889328547,0.0004,2163.66
sh000001,41576,2135.23,2128.86,2093.2,2163.66,14309281100,1.17E+11,-0.0023,2161.94
sh000001,41577,2126.69,2160.46,2121.84,2161.94,11964336200,95233751781,0.0148,2155.51
sh000001,41578,2155.51,2141.61,2137.47,2155.51,10806302000,88638835793,-0.0087,2157.31
sh000001,41579,2139.88,2149.56,2132.63,2157.31,8911847700,76271865039,0.0037,2160.58
sh000001,41582,2156.09,2149.63,2143.21,2160.58,7614794100,66305997105,0,2158.15
sh000001,41583,2139.84,2157.24,2124.85,2158.15,9190003100,77963321579,0.0035,2166.17
sh000001,41584,2149.39,2139.61,2138.78,2166.17,10048734400,86547130819,-0.0082,2141.6
sh000001,41585,2136.63,2129.4,2119.19,2141.6,8184261000,70177472947,-0.0048,2128.58
sh000001,41586,2120.92,2106.13,2103.51,2128.58,8309685900,70325214666,-0.0109,2117.28
sh000001,41589,2103.3,2109.47,2093.63,2117.28,6967829900,59934058729,0.0016,2127.94
sh000001,41590,2110.72,2126.77,2108.4,2127.94,7944673100,67951266386,0.0082,2117.91
sh000001,41591,2117.89,2087.94,2086.01,2117.91,8825709400,73376066494,-0.0183,2102.38
sh000001,41592,2087.12,2100.51,2078.99,2102.38,8379937300,72089883154,0.006,2153.21
sh000001,41593,2100.9,2135.83,2100.79,2153.21,12589452000,1.13E+11,0.0168,2198.32
sh000001,41596,2147.37,2197.22,2143.77,2198.32,15750271400,1.43E+11,0.0287,2203.3
sh000001,41597,2198.32,2193.13,2186.11,2203.3,12508230700,1.16E+11,-0.0019,2207.11
sh000001,41598,2201.47,2206.61,2186.64,2207.11,11896186100,1.05E+11,0.0062,2206.53
sh000001,41599,2197.01,2205.77,2177.74,2206.53,13724551600,1.2E+11,-0.0004,2211.07
sh000001,41600,2206.47,2196.38,2188.77,2211.07,11386645700,1.02E+11,-0.0043,2209.15
sh000001,41603,2186.06,2186.12,2181.42,2209.15,10828265500,96747311934,-0.0047,2192.58
sh000001,41604,2184.33,2183.07,2176.18,2192.58,10046083000,84536640855,-0.0014,2207.62
sh000001,41605,2181.73,2201.07,2176.85,2207.62,11538441100,1.02E+11,0.0082,2234.39
sh000001,41606,2204.38,2219.37,2202.62,2234.39,13445677700,1.2E+11,0.0083,2224.94
sh000001,41607,2221.62,2220.5,2212.26,2224.94,10695905300,97834025505,0.0005,2231.92
sh000001,41610,2203.12,2207.37,2172.63,2231.92,17428199000,1.52E+11,-0.0059,2227.93
sh000001,41611,2196.82,2222.67,2193.25,2227.93,11350641000,1.01E+11,0.0069,2260.87
sh000001,41612,2219.97,2251.76,2215.92,2260.87,15729294300,1.35E+11,0.0131,2255.26
sh000001,41613,2252.72,2247.06,2239.14,2255.26,12204841400,1.06E+11,-0.0021,2248.15
sh000001,41614,2242.56,2237.11,2228.63,2248.15,10370092900,92254759114,-0.0044,2249.17
sh000001,41617,2241.79,2238.2,2231.73,2249.17,9327363900,84432480333,0.0005,2250.5
sh000001,41618,2239.86,2237.49,2231.68,2250.5,10904313300,95556296184,-0.0003,2228.63
sh000001,41619,2228.63,2204.17,2193.16,2228.63,10947315000,94389298201,-0.0149,2214.55
sh000001,41620,2199.32,2202.8,2194.9,2214.55,8610867100,76003328922,-0.0006,2204.64
sh000001,41621,2188.26,2196.08,2183.84,2204.64,8510101200,72637502087,-0.0031,2201.7
sh000001,41624,2197.23,2160.86,2159.99,2201.7,10138759400,86422957339,-0.016,2165.54
sh000001,41625,2161.54,2151.08,2146.31,2165.54,7857893600,66921600555,-0.0045,2156.59
sh000001,41626,2150.41,2148.29,2142.62,2156.59,6417358400,55420595199,-0.0013,2159.14
sh000001,41627,2153.67,2127.79,2126.25,2159.14,7312347900,61496944001,-0.0095,2131.74
sh000001,41628,2128.37,2084.79,2082.86,2131.74,8677521200,72198200223,-0.0202,2099.52
sh000001,41631,2089.54,2089.71,2068.54,2099.52,6814663600,58435623902,0.0024,2111.81
sh000001,41632,2094.07,2092.91,2079.81,2111.81,7025146700,61697067271,0.0015,2107.23
sh000001,41633,2095.02,2106.35,2088.3,2107.23,6513909600,58136846617,0.0064,2102.66
sh000001,41634,2102.66,2073.1,2070.55,2102.66,7854140800,66767122191,-0.0158,2110.36
sh000001,41635,2074.59,2101.25,2069.59,2110.36,7675682700,66394444690,0.0136,2112.01
sh000001,41638,2108.88,2097.53,2095.06,2112.01,7408505600,63038943336,-0.0018,2120.27
sh000001,41639,2090.68,2115.98,2087.42,2120.27,8047437500,71456281495,0.0088,2113.11
sh000001,41641,2112.13,2109.39,2101.02,2113.11,6848548600,61921354651,-0.0031,2102.17
sh000001,41642,2101.54,2083.14,2075.9,2102.17,8449724100,72372229162,-0.0124,2078.68
sh000001,41645,2078.68,2045.71,2034.01,2078.68,8958760800,72895394974,-0.018,2052.28
sh000001,41646,2034.22,2047.32,2029.25,2052.28,6340293800,54638641623,0.0008,2062.95
sh000001,41647,2047.26,2044.34,2037.11,2062.95,7164736400,62941429756,-0.0015,2057.2
sh000001,41648,2041.77,2027.62,2026.45,2057.2,7594188300,67605664108,-0.0082,2029.3
sh000001,41649,2023.54,2013.3,2008.01,2029.3,7561612100,61044553200,-0.0071,2027.18
sh000001,41652,2014.98,2009.56,2000.4,2027.18,6654477600,55616750648,-0.0019,2027.43
sh000001,41653,2007.16,2026.84,2001.14,2027.43,7036661400,56687625248,0.0086,2027.41
sh000001,41654,2024.23,2023.35,2010.2,2027.41,6743622200,57740358255,-0.0017,2034.71
sh000001,41655,2022.54,2023.7,2014.41,2034.71,7275571900,62829760799,0.0002,2017.87
sh000001,41656,2017.52,2004.95,2001.33,2017.87,6730572000,57039564098,-0.0093,2005.94
sh000001,41659,2001.89,1991.25,1984.82,2005.94,5627124700,48298781024,-0.0068,2014.15
sh000001,41660,1992.02,2008.31,1992.02,2014.15,5984491100,52017917403,0.0086,2052.34
sh000001,41661,2009.97,2051.75,2008.93,2052.34,9889285600,84126659381,0.0216,2052.53
sh000001,41662,2048.33,2042.18,2039.05,2052.53,8421058500,76083326567,-0.0047,2060.99
sh000001,41663,2037.67,2054.39,2034.45,2060.99,9294792100,82346176543,0.006,2044.85
sh000001,41666,2044.27,2033.3,2029.63,2044.85,8881542600,81914219452,-0.0103,2047.13
sh000001,41667,2036.4,2038.51,2026.99,2047.13,7252904300,65751604445,0.0026,2051.58
sh000001,41668,2042.18,2049.91,2039.77,2051.58,7386546200,67694123639,0.0056,2045.93
sh000001,41669,2045.93,2033.08,2031.47,2045.93,6261518400,58264498308,-0.0082,2044.73
sh000001,41677,2022.32,2044.5,2014.7,2044.73,7359875500,67829921866,0.0056,2087.98
sh000001,41680,2049.98,2086.07,2049.98,2087.98,12433183300,1.13E+11,0.0203,2111.06
sh000001,41681,2086.18,2103.67,2082.52,2111.06,14221132400,1.25E+11,0.0084,2110.9
sh000001,41682,2103.83,2109.96,2096.51,2110.9,12633318600,1.11E+11,0.003,2122.83
sh000001,41683,2106.93,2098.4,2096.97,2122.83,14653263400,1.24E+11,-0.0055,2116.19
sh000001,41684,2097.32,2115.85,2095.09,2116.19,11151795000,97399672623,0.0083,2136.45
sh000001,41687,2124.88,2135.42,2117.69,2136.45,14024444300,1.26E+11,0.0092,2134.14
sh000001,41688,2134.14,2119.07,2113.13,2134.14,14286930800,1.3E+11,-0.0077,2152.96
sh000001,41689,2116.92,2142.55,2111.17,2152.96,15126124600,1.28E+11,0.0111,2177.98
sh000001,41690,2152.89,2138.78,2136.48,2177.98,15705227600,1.31E+11,-0.0018,2132.7
sh000001,41691,2131.59,2113.69,2098.33,2132.7,11766265100,99514289373,-0.0117,2099.72
sh000001,41694,2099.72,2076.69,2058.79,2099.72,12355530800,1.07E+11,-0.0175,2087.62
sh000001,41695,2077.29,2034.22,2026.54,2087.62,14013297800,1.28E+11,-0.0204,2041.63
sh000001,41696,2026.61,2041.25,2014.38,2041.63,11011268700,96117707808,0.0035,2068.31
sh000001,41697,2045.1,2047.35,2036.39,2068.31,13216385200,1.13E+11,0.003,2058.49
sh000001,41698,2040.62,2056.3,2020.94,2058.49,11163790700,95684072094,0.0044,2078.33
sh000001,41701,2052.08,2075.24,2047.07,2078.33,12746089100,1.05E+11,0.0092,2074.03
sh000001,41702,2068.11,2071.47,2050.13,2074.03,11592579200,1.01E+11,-0.0018,2074.82
sh000001,41703,2073.3,2053.08,2050.18,2074.82,10773308200,91623332621,-0.0089,2065.79
sh000001,41704,2050.03,2059.58,2030.95,2065.79,10929013300,92561446561,0.0032,2079.49
sh000001,41705,2058.38,2057.91,2050.47,2079.49,10370954000,89332133920,-0.0008,2042.63
